A,2,"[2016-07-21 09:00:00,2016-07-21 09:20:00)",71.47
A,2,"[2016-07-21 09:20:00,2016-07-21 09:40:00)",116.58
A,2,"[2016-07-21 09:40:00,2016-07-21 10:00:00)",88.66
A,2,"[2016-07-21 17:00:00,2016-07-21 17:20:00)",58.46
A,2,"[2016-07-21 17:20:00,2016-07-21 17:40:00)",103.07
A,2,"[2016-07-21 17:40:00,2016-07-21 18:00:00)",90.96
A,2,"[2016-07-21 18:00:00,2016-07-21 18:20:00)",63.41
A,2,"[2016-07-21 18:20:00,2016-07-21 18:40:00)",59.08
A,2,"[2016-07-21 18:40:00,2016-07-21 19:00:00)",86.53
A,2,"[2016-07-22 08:00:00,2016-07-22 08:20:00)",75.53
A,2,"[2016-07-22 08:20:00,2016-07-22 08:40:00)",77.43
A,2,"[2016-07-22 08:40:00,2016-07-22 09:00:00)",70.94
A,2,"[2016-07-22 09:00:00,2016-07-22 09:20:00)",69.42
A,2,"[2016-07-22 09:20:00,2016-07-22 09:40:00)",78.81
A,2,"[2016-07-22 09:40:00,2016-07-22 10:00:00)",61.73
A,2,"[2016-07-22 17:00:00,2016-07-22 17:20:00)",75.99
A,2,"[2016-07-22 17:20:00,2016-07-22 17:40:00)",94.22
A,2,"[2016-07-22 17:40:00,2016-07-22 18:00:00)",121.91
A,2,"[2016-07-22 18:00:00,2016-07-22 18:20:00)",69.64
A,2,"[2016-07-22 18:20:00,2016-07-22 18:40:00)",98.93
A,2,"[2016-07-22 18:40:00,2016-07-22 19:00:00)",64.42
A,2,"[2016-07-23 08:00:00,2016-07-23 08:20:00)",60.65
A,2,"[2016-07-23 08:20:00,2016-07-23 08:40:00)",89.38
A,2,"[2016-07-23 08:40:00,2016-07-23 09:00:00)",115.88
A,2,"[2016-07-23 09:00:00,2016-07-23 09:20:00)",109.43
A,2,"[2016-07-23 09:20:00,2016-07-23 09:40:00)",187.89
A,2,"[2016-07-23 09:40:00,2016-07-23 10:00:00)",151.75
A,2,"[2016-07-23 17:00:00,2016-07-23 17:20:00)",65.64
A,2,"[2016-07-23 17:20:00,2016-07-23 17:40:00)",91.22
A,2,"[2016-07-23 17:40:00,2016-07-23 18:00:00)",62.96
A,2,"[2016-07-23 18:00:00,2016-07-23 18:20:00)",49.85
A,2,"[2016-07-23 18:20:00,2016-07-23 18:40:00)",94.12
A,2,"[2016-07-23 18:40:00,2016-07-23 19:00:00)",73.52
A,2,"[2016-07-24 08:00:00,2016-07-24 08:20:00)",63.52
A,2,"[2016-07-24 08:20:00,2016-07-24 08:40:00)",62.11
A,2,"[2016-07-24 08:40:00,2016-07-24 09:00:00)",71.68
A,2,"[2016-07-24 09:00:00,2016-07-24 09:20:00)",60.73
A,2,"[2016-07-24 09:20:00,2016-07-24 09:40:00)",66.59
A,2,"[2016-07-24 09:40:00,2016-07-24 10:00:00)",83.74
A,2,"[2016-07-24 17:00:00,2016-07-24 17:20:00)",73.28
A,2,"[2016-07-24 17:20:00,2016-07-24 17:40:00)",62.3
A,2,"[2016-07-24 17:40:00,2016-07-24 18:00:00)",61.27
A,2,"[2016-07-24 18:00:00,2016-07-24 18:20:00)",63.81
A,2,"[2016-07-24 18:20:00,2016-07-24 18:40:00)",53.88
A,2,"[2016-07-24 18:40:00,2016-07-24 19:00:00)",104.46
A,2,"[2016-07-25 08:00:00,2016-07-25 08:20:00)",197.96
A,2,"[2016-07-25 08:20:00,2016-07-25 08:40:00)",199.17
A,2,"[2016-07-25 08:40:00,2016-07-25 09:00:00)",122.65
A,2,"[2016-07-25 09:00:00,2016-07-25 09:20:00)",81.54
A,2,"[2016-07-25 09:20:00,2016-07-25 09:40:00)",70.12
A,2,"[2016-07-25 09:40:00,2016-07-25 10:00:00)",72.36
A,2,"[2016-07-25 17:00:00,2016-07-25 17:20:00)",65.09
A,2,"[2016-07-25 17:20:00,2016-07-25 17:40:00)",96.96
A,2,"[2016-07-25 17:40:00,2016-07-25 18:00:00)",58.27
A,2,"[2016-07-25 18:00:00,2016-07-25 18:20:00)",61.96
A,2,"[2016-07-25 18:20:00,2016-07-25 18:40:00)",68.63
A,2,"[2016-07-25 18:40:00,2016-07-25 19:00:00)",51.47
A,2,"[2016-07-26 08:00:00,2016-07-26 08:20:00)",91.96
A,2,"[2016-07-26 08:20:00,2016-07-26 08:40:00)",79.57
A,2,"[2016-07-26 08:40:00,2016-07-26 09:00:00)",94.51
A,2,"[2016-07-26 09:00:00,2016-07-26 09:20:00)",120.26
A,2,"[2016-07-26 09:20:00,2016-07-26 09:40:00)",54.53
A,2,"[2016-07-26 09:40:00,2016-07-26 10:00:00)",76.31
A,2,"[2016-07-26 17:00:00,2016-07-26 17:20:00)",75.5
A,2,"[2016-07-26 17:20:00,2016-07-26 17:40:00)",71.77
A,2,"[2016-07-26 17:40:00,2016-07-26 18:00:00)",110.92
A,2,"[2016-07-26 18:00:00,2016-07-26 18:20:00)",109.46
A,2,"[2016-07-26 18:20:00,2016-07-26 18:40:00)",109.12
A,2,"[2016-07-26 18:40:00,2016-07-26 19:00:00)",104.96
A,2,"[2016-07-27 08:00:00,2016-07-27 08:20:00)",82.92
A,2,"[2016-07-27 08:20:00,2016-07-27 08:40:00)",123.38
A,2,"[2016-07-27 08:40:00,2016-07-27 09:00:00)",215.36
A,2,"[2016-07-27 09:00:00,2016-07-27 09:20:00)",86.85
A,2,"[2016-07-27 09:20:00,2016-07-27 09:40:00)",65.98
A,2,"[2016-07-27 09:40:00,2016-07-27 10:00:00)",52.55
A,2,"[2016-07-27 17:00:00,2016-07-27 17:20:00)",95.17
A,2,"[2016-07-27 17:20:00,2016-07-27 17:40:00)",82.45
A,2,"[2016-07-27 17:40:00,2016-07-27 18:00:00)",100.75
A,2,"[2016-07-27 18:00:00,2016-07-27 18:20:00)",93.05
A,2,"[2016-07-27 18:20:00,2016-07-27 18:40:00)",59.87
A,2,"[2016-07-27 18:40:00,2016-07-27 19:00:00)",53.74
A,2,"[2016-07-28 08:00:00,2016-07-28 08:20:00)",82.51
A,2,"[2016-07-28 08:20:00,2016-07-28 08:40:00)",78.57
A,2,"[2016-07-28 08:40:00,2016-07-28 09:00:00)",92.61
A,2,"[2016-07-28 09:00:00,2016-07-28 09:20:00)",78.45
A,2,"[2016-07-28 09:20:00,2016-07-28 09:40:00)",111
A,2,"[2016-07-28 09:40:00,2016-07-28 10:00:00)",80.595
A,2,"[2016-07-28 17:00:00,2016-07-28 17:20:00)",81.97
A,2,"[2016-07-28 17:20:00,2016-07-28 17:40:00)",86.08
A,2,"[2016-07-28 17:40:00,2016-07-28 18:00:00)",82.88
A,2,"[2016-07-28 18:00:00,2016-07-28 18:20:00)",81.44
A,2,"[2016-07-28 18:20:00,2016-07-28 18:40:00)",87.66
A,2,"[2016-07-28 18:40:00,2016-07-28 19:00:00)",76.33
A,2,"[2016-07-29 08:00:00,2016-07-29 08:20:00)",72.5
A,2,"[2016-07-29 08:20:00,2016-07-29 08:40:00)",160.99
A,2,"[2016-07-29 08:40:00,2016-07-29 09:00:00)",90.35
A,2,"[2016-07-29 09:00:00,2016-07-29 09:20:00)",69.62
A,2,"[2016-07-29 09:20:00,2016-07-29 09:40:00)",94.34
A,2,"[2016-07-29 09:40:00,2016-07-29 10:00:00)",64.21
A,2,"[2016-07-29 17:00:00,2016-07-29 17:20:00)",95.37
A,2,"[2016-07-29 17:20:00,2016-07-29 17:40:00)",73.84
A,2,"[2016-07-29 17:40:00,2016-07-29 18:00:00)",110.5
A,2,"[2016-07-29 18:00:00,2016-07-29 18:20:00)",103.91
A,2,"[2016-07-29 18:20:00,2016-07-29 18:40:00)",98.37
A,2,"[2016-07-29 18:40:00,2016-07-29 19:00:00)",99.6
A,2,"[2016-07-30 08:00:00,2016-07-30 08:20:00)",125.36
A,2,"[2016-07-30 08:20:00,2016-07-30 08:40:00)",71.31
A,2,"[2016-07-30 08:40:00,2016-07-30 09:00:00)",85.16
A,2,"[2016-07-30 09:00:00,2016-07-30 09:20:00)",85.03
A,2,"[2016-07-30 09:20:00,2016-07-30 09:40:00)",107.5
A,2,"[2016-07-30 09:40:00,2016-07-30 10:00:00)",142.5
A,2,"[2016-07-30 17:00:00,2016-07-30 17:20:00)",218.94
A,2,"[2016-07-30 17:20:00,2016-07-30 17:40:00)",187.52
A,2,"[2016-07-30 17:40:00,2016-07-30 18:00:00)",120
A,2,"[2016-07-30 18:00:00,2016-07-30 18:20:00)",67.16
A,2,"[2016-07-30 18:20:00,2016-07-30 18:40:00)",77.81
A,2,"[2016-07-30 18:40:00,2016-07-30 19:00:00)",63.32
A,2,"[2016-07-31 08:00:00,2016-07-31 08:20:00)",65.37
A,2,"[2016-07-31 08:20:00,2016-07-31 08:40:00)",70.68
A,2,"[2016-07-31 08:40:00,2016-07-31 09:00:00)",68.48
A,2,"[2016-07-31 09:00:00,2016-07-31 09:20:00)",61.4
A,2,"[2016-07-31 09:20:00,2016-07-31 09:40:00)",75.39
A,2,"[2016-07-31 09:40:00,2016-07-31 10:00:00)",61.36
A,2,"[2016-07-31 17:00:00,2016-07-31 17:20:00)",65.82
A,2,"[2016-07-31 17:20:00,2016-07-31 17:40:00)",55.77
A,2,"[2016-07-31 17:40:00,2016-07-31 18:00:00)",85.5
A,2,"[2016-07-31 18:00:00,2016-07-31 18:20:00)",69.37
A,2,"[2016-07-31 18:20:00,2016-07-31 18:40:00)",48.24
A,2,"[2016-07-31 18:40:00,2016-07-31 19:00:00)",63.41
A,2,"[2016-08-01 08:00:00,2016-08-01 08:20:00)",74.75
A,2,"[2016-08-01 08:20:00,2016-08-01 08:40:00)",149.23
A,2,"[2016-08-01 08:40:00,2016-08-01 09:00:00)",101.7
A,2,"[2016-08-01 09:00:00,2016-08-01 09:20:00)",57.66
A,2,"[2016-08-01 09:20:00,2016-08-01 09:40:00)",55.76
A,2,"[2016-08-01 09:40:00,2016-08-01 10:00:00)",89.58
A,2,"[2016-08-01 17:00:00,2016-08-01 17:20:00)",65.41
A,2,"[2016-08-01 17:20:00,2016-08-01 17:40:00)",64.34
A,2,"[2016-08-01 17:40:00,2016-08-01 18:00:00)",70.07
A,2,"[2016-08-01 18:00:00,2016-08-01 18:20:00)",74.75
A,2,"[2016-08-01 18:20:00,2016-08-01 18:40:00)",84.7
A,2,"[2016-08-01 18:40:00,2016-08-01 19:00:00)",53.08
A,2,"[2016-08-02 08:00:00,2016-08-02 08:20:00)",93.36
A,2,"[2016-08-02 08:20:00,2016-08-02 08:40:00)",85.72
A,2,"[2016-08-02 08:40:00,2016-08-02 09:00:00)",77.5
A,2,"[2016-08-02 09:00:00,2016-08-02 09:20:00)",85.54
A,2,"[2016-08-02 09:20:00,2016-08-02 09:40:00)",150.15
A,2,"[2016-08-02 09:40:00,2016-08-02 10:00:00)",91.74
A,2,"[2016-08-02 17:00:00,2016-08-02 17:20:00)",65.86
A,2,"[2016-08-02 17:20:00,2016-08-02 17:40:00)",74.88
A,2,"[2016-08-02 17:40:00,2016-08-02 18:00:00)",85.5
A,2,"[2016-08-02 18:00:00,2016-08-02 18:20:00)",82.55
A,2,"[2016-08-02 18:20:00,2016-08-02 18:40:00)",64.73
A,2,"[2016-08-02 18:40:00,2016-08-02 19:00:00)",49.33
A,2,"[2016-08-03 08:00:00,2016-08-03 08:20:00)",194.43
A,2,"[2016-08-03 08:20:00,2016-08-03 08:40:00)",130.39
A,2,"[2016-08-03 08:40:00,2016-08-03 09:00:00)",75.22
A,2,"[2016-08-03 09:00:00,2016-08-03 09:20:00)",72.89
A,2,"[2016-08-03 09:20:00,2016-08-03 09:40:00)",104.43
A,2,"[2016-08-03 09:40:00,2016-08-03 10:00:00)",84.78
A,2,"[2016-08-03 17:00:00,2016-08-03 17:20:00)",78.68
A,2,"[2016-08-03 17:20:00,2016-08-03 17:40:00)",56.33
A,2,"[2016-08-03 17:40:00,2016-08-03 18:00:00)",71.71
A,2,"[2016-08-03 18:00:00,2016-08-03 18:20:00)",64.92
A,2,"[2016-08-03 18:20:00,2016-08-03 18:40:00)",50
A,2,"[2016-08-03 18:40:00,2016-08-03 19:00:00)",70.3
A,2,"[2016-08-04 08:00:00,2016-08-04 08:20:00)",100.32
A,2,"[2016-08-04 08:20:00,2016-08-04 08:40:00)",92.03
A,2,"[2016-08-04 08:40:00,2016-08-04 09:00:00)",61.15
A,2,"[2016-08-04 09:00:00,2016-08-04 09:20:00)",147.29
A,2,"[2016-08-04 09:20:00,2016-08-04 09:40:00)",105.16
A,2,"[2016-08-04 09:40:00,2016-08-04 10:00:00)",72.73
A,2,"[2016-08-04 17:00:00,2016-08-04 17:20:00)",78.6
A,2,"[2016-08-04 17:20:00,2016-08-04 17:40:00)",123.56
A,2,"[2016-08-04 17:40:00,2016-08-04 18:00:00)",75.47
A,2,"[2016-08-04 18:00:00,2016-08-04 18:20:00)",66.01
A,2,"[2016-08-04 18:20:00,2016-08-04 18:40:00)",61.83
A,2,"[2016-08-04 18:40:00,2016-08-04 19:00:00)",58.91
A,2,"[2016-08-05 08:00:00,2016-08-05 08:20:00)",98.71
A,2,"[2016-08-05 08:20:00,2016-08-05 08:40:00)",77.32
A,2,"[2016-08-05 08:40:00,2016-08-05 09:00:00)",79.57
A,2,"[2016-08-05 09:00:00,2016-08-05 09:20:00)",83.75
A,2,"[2016-08-05 09:20:00,2016-08-05 09:40:00)",101.41
A,2,"[2016-08-05 09:40:00,2016-08-05 10:00:00)",53.31
A,2,"[2016-08-05 17:00:00,2016-08-05 17:20:00)",81.95
A,2,"[2016-08-05 17:20:00,2016-08-05 17:40:00)",67.65
A,2,"[2016-08-05 17:40:00,2016-08-05 18:00:00)",184.12
A,2,"[2016-08-05 18:00:00,2016-08-05 18:20:00)",93.71
A,2,"[2016-08-05 18:20:00,2016-08-05 18:40:00)",104.31
A,2,"[2016-08-05 18:40:00,2016-08-05 19:00:00)",94.7
A,2,"[2016-08-06 08:00:00,2016-08-06 08:20:00)",56.51
A,2,"[2016-08-06 08:20:00,2016-08-06 08:40:00)",75.58
A,2,"[2016-08-06 08:40:00,2016-08-06 09:00:00)",80.08
A,2,"[2016-08-06 09:00:00,2016-08-06 09:20:00)",139.14
A,2,"[2016-08-06 09:20:00,2016-08-06 09:40:00)",73.75
A,2,"[2016-08-06 09:40:00,2016-08-06 10:00:00)",58.75
A,2,"[2016-08-06 17:00:00,2016-08-06 17:20:00)",57.03
A,2,"[2016-08-06 17:20:00,2016-08-06 17:40:00)",76.52
A,2,"[2016-08-06 17:40:00,2016-08-06 18:00:00)",61.97
A,2,"[2016-08-06 18:00:00,2016-08-06 18:20:00)",61.32
A,2,"[2016-08-06 18:20:00,2016-08-06 18:40:00)",53.61
A,2,"[2016-08-06 18:40:00,2016-08-06 19:00:00)",77.25
A,2,"[2016-08-07 08:00:00,2016-08-07 08:20:00)",57.58
A,2,"[2016-08-07 08:20:00,2016-08-07 08:40:00)",60.67
A,2,"[2016-08-07 08:40:00,2016-08-07 09:00:00)",60.13
A,2,"[2016-08-07 09:00:00,2016-08-07 09:20:00)",101.41
A,2,"[2016-08-07 09:20:00,2016-08-07 09:40:00)",66.78
A,2,"[2016-08-07 09:40:00,2016-08-07 10:00:00)",76.77
A,2,"[2016-08-07 17:00:00,2016-08-07 17:20:00)",69.71
A,2,"[2016-08-07 17:20:00,2016-08-07 17:40:00)",74.81
A,2,"[2016-08-07 17:40:00,2016-08-07 18:00:00)",70.34
A,2,"[2016-08-07 18:00:00,2016-08-07 18:20:00)",59.97
A,2,"[2016-08-07 18:20:00,2016-08-07 18:40:00)",62.2
A,2,"[2016-08-07 18:40:00,2016-08-07 19:00:00)",84.34
A,2,"[2016-08-08 08:00:00,2016-08-08 08:20:00)",159.07
A,2,"[2016-08-08 08:20:00,2016-08-08 08:40:00)",121.2
A,2,"[2016-08-08 08:40:00,2016-08-08 09:00:00)",62.88
A,2,"[2016-08-08 09:00:00,2016-08-08 09:20:00)",70.19
A,2,"[2016-08-08 09:20:00,2016-08-08 09:40:00)",92.74
A,2,"[2016-08-08 09:40:00,2016-08-08 10:00:00)",86.56
A,2,"[2016-08-08 17:00:00,2016-08-08 17:20:00)",63.28
A,2,"[2016-08-08 17:20:00,2016-08-08 17:40:00)",64.37
A,2,"[2016-08-08 17:40:00,2016-08-08 18:00:00)",65.32
A,2,"[2016-08-08 18:00:00,2016-08-08 18:20:00)",63.47
A,2,"[2016-08-08 18:20:00,2016-08-08 18:40:00)",28.21
A,2,"[2016-08-08 18:40:00,2016-08-08 19:00:00)",60.45
A,2,"[2016-08-09 08:00:00,2016-08-09 08:20:00)",128.41
A,2,"[2016-08-09 08:20:00,2016-08-09 08:40:00)",71.42
A,2,"[2016-08-09 08:40:00,2016-08-09 09:00:00)",68.22
A,2,"[2016-08-09 09:00:00,2016-08-09 09:20:00)",83.79
A,2,"[2016-08-09 09:20:00,2016-08-09 09:40:00)",67.32
A,2,"[2016-08-09 09:40:00,2016-08-09 10:00:00)",65.4
A,2,"[2016-08-09 17:00:00,2016-08-09 17:20:00)",66.64
A,2,"[2016-08-09 17:20:00,2016-08-09 17:40:00)",71.27
A,2,"[2016-08-09 17:40:00,2016-08-09 18:00:00)",73.09
A,2,"[2016-08-09 18:00:00,2016-08-09 18:20:00)",84.9
A,2,"[2016-08-09 18:20:00,2016-08-09 18:40:00)",47.73
A,2,"[2016-08-09 18:40:00,2016-08-09 19:00:00)",60.82
A,2,"[2016-08-10 08:00:00,2016-08-10 08:20:00)",145.21
A,2,"[2016-08-10 08:20:00,2016-08-10 08:40:00)",124.74
A,2,"[2016-08-10 08:40:00,2016-08-10 09:00:00)",81.96
A,2,"[2016-08-10 09:00:00,2016-08-10 09:20:00)",80.57
A,2,"[2016-08-10 09:20:00,2016-08-10 09:40:00)",75.38
A,2,"[2016-08-10 09:40:00,2016-08-10 10:00:00)",69.02
A,2,"[2016-08-10 17:00:00,2016-08-10 17:20:00)",77.57
A,2,"[2016-08-10 17:20:00,2016-08-10 17:40:00)",52.84
A,2,"[2016-08-10 17:40:00,2016-08-10 18:00:00)",50.22
A,2,"[2016-08-10 18:00:00,2016-08-10 18:20:00)",57.93
A,2,"[2016-08-10 18:20:00,2016-08-10 18:40:00)",65.06
A,2,"[2016-08-10 18:40:00,2016-08-10 19:00:00)",88.31
A,2,"[2016-08-11 08:00:00,2016-08-11 08:20:00)",59.86
A,2,"[2016-08-11 08:20:00,2016-08-11 08:40:00)",51.26
A,2,"[2016-08-11 08:40:00,2016-08-11 09:00:00)",85.51
A,2,"[2016-08-11 09:00:00,2016-08-11 09:20:00)",88.02
A,2,"[2016-08-11 09:20:00,2016-08-11 09:40:00)",87.39
A,2,"[2016-08-11 09:40:00,2016-08-11 10:00:00)",79.93
A,2,"[2016-08-11 17:00:00,2016-08-11 17:20:00)",122.97
A,2,"[2016-08-11 17:20:00,2016-08-11 17:40:00)",77.45
A,2,"[2016-08-11 17:40:00,2016-08-11 18:00:00)",69.3
A,2,"[2016-08-11 18:00:00,2016-08-11 18:20:00)",63.8
A,2,"[2016-08-11 18:20:00,2016-08-11 18:40:00)",63.71
A,2,"[2016-08-11 18:40:00,2016-08-11 19:00:00)",57.01
A,2,"[2016-08-12 08:00:00,2016-08-12 08:20:00)",71.27
A,2,"[2016-08-12 08:20:00,2016-08-12 08:40:00)",76.43
A,2,"[2016-08-12 08:40:00,2016-08-12 09:00:00)",73.24
A,2,"[2016-08-12 09:00:00,2016-08-12 09:20:00)",64.51
A,2,"[2016-08-12 09:20:00,2016-08-12 09:40:00)",59.51
A,2,"[2016-08-12 09:40:00,2016-08-12 10:00:00)",51.07
A,2,"[2016-08-12 17:00:00,2016-08-12 17:20:00)",67.22
A,2,"[2016-08-12 17:20:00,2016-08-12 17:40:00)",88.11
A,2,"[2016-08-12 17:40:00,2016-08-12 18:00:00)",66.72
A,2,"[2016-08-12 18:00:00,2016-08-12 18:20:00)",102.19
A,2,"[2016-08-12 18:20:00,2016-08-12 18:40:00)",79.07
A,2,"[2016-08-12 18:40:00,2016-08-12 19:00:00)",97.47
A,2,"[2016-08-13 08:00:00,2016-08-13 08:20:00)",71.19
A,2,"[2016-08-13 08:20:00,2016-08-13 08:40:00)",124.48
A,2,"[2016-08-13 08:40:00,2016-08-13 09:00:00)",120.45
A,2,"[2016-08-13 09:00:00,2016-08-13 09:20:00)",101.36
A,2,"[2016-08-13 09:20:00,2016-08-13 09:40:00)",53.31
A,2,"[2016-08-13 09:40:00,2016-08-13 10:00:00)",18.97
A,2,"[2016-08-13 17:00:00,2016-08-13 17:20:00)",70.15
A,2,"[2016-08-13 17:20:00,2016-08-13 17:40:00)",62.04
A,2,"[2016-08-13 17:40:00,2016-08-13 18:00:00)",72.78
A,2,"[2016-08-13 18:00:00,2016-08-13 18:20:00)",51.08
A,2,"[2016-08-13 18:20:00,2016-08-13 18:40:00)",67.61
A,2,"[2016-08-13 18:40:00,2016-08-13 19:00:00)",37.94
A,2,"[2016-08-14 08:00:00,2016-08-14 08:20:00)",85.97
A,2,"[2016-08-14 08:20:00,2016-08-14 08:40:00)",73.93
A,2,"[2016-08-14 08:40:00,2016-08-14 09:00:00)",89.45
A,2,"[2016-08-14 09:00:00,2016-08-14 09:20:00)",65.47
A,2,"[2016-08-14 09:20:00,2016-08-14 09:40:00)",91.29
A,2,"[2016-08-14 09:40:00,2016-08-14 10:00:00)",93.43
A,2,"[2016-08-14 17:00:00,2016-08-14 17:20:00)",52.93
A,2,"[2016-08-14 17:20:00,2016-08-14 17:40:00)",77.02
A,2,"[2016-08-14 17:40:00,2016-08-14 18:00:00)",105.94
A,2,"[2016-08-14 18:00:00,2016-08-14 18:20:00)",47.59
A,2,"[2016-08-14 18:20:00,2016-08-14 18:40:00)",84.46
A,2,"[2016-08-14 18:40:00,2016-08-14 19:00:00)",84.86
A,2,"[2016-08-15 08:00:00,2016-08-15 08:20:00)",104.14
A,2,"[2016-08-15 08:20:00,2016-08-15 08:40:00)",99.86
A,2,"[2016-08-15 08:40:00,2016-08-15 09:00:00)",69.56
A,2,"[2016-08-15 09:00:00,2016-08-15 09:20:00)",98.71
A,2,"[2016-08-15 09:20:00,2016-08-15 09:40:00)",88.14
A,2,"[2016-08-15 09:40:00,2016-08-15 10:00:00)",67.32
A,2,"[2016-08-15 17:00:00,2016-08-15 17:20:00)",61.16
A,2,"[2016-08-15 17:20:00,2016-08-15 17:40:00)",64.41
A,2,"[2016-08-15 17:40:00,2016-08-15 18:00:00)",60.57
A,2,"[2016-08-15 18:00:00,2016-08-15 18:20:00)",52.91
A,2,"[2016-08-15 18:20:00,2016-08-15 18:40:00)",75.17
A,2,"[2016-08-15 18:40:00,2016-08-15 19:00:00)",62.68
A,2,"[2016-08-16 08:00:00,2016-08-16 08:20:00)",61.13
A,2,"[2016-08-16 08:20:00,2016-08-16 08:40:00)",75.16
A,2,"[2016-08-16 08:40:00,2016-08-16 09:00:00)",59
A,2,"[2016-08-16 09:00:00,2016-08-16 09:20:00)",110.4
A,2,"[2016-08-16 09:20:00,2016-08-16 09:40:00)",97.98
A,2,"[2016-08-16 09:40:00,2016-08-16 10:00:00)",76.25
A,2,"[2016-08-16 17:00:00,2016-08-16 17:20:00)",73.91
A,2,"[2016-08-16 17:20:00,2016-08-16 17:40:00)",56.62
A,2,"[2016-08-16 17:40:00,2016-08-16 18:00:00)",62.46
A,2,"[2016-08-16 18:00:00,2016-08-16 18:20:00)",51.37
A,2,"[2016-08-16 18:20:00,2016-08-16 18:40:00)",67.77
A,2,"[2016-08-16 18:40:00,2016-08-16 19:00:00)",62.7
A,2,"[2016-08-17 08:00:00,2016-08-17 08:20:00)",95.47
A,2,"[2016-08-17 08:20:00,2016-08-17 08:40:00)",77.38
A,2,"[2016-08-17 08:40:00,2016-08-17 09:00:00)",97.89
A,2,"[2016-08-17 09:00:00,2016-08-17 09:20:00)",61.62
A,2,"[2016-08-17 09:20:00,2016-08-17 09:40:00)",74.55
A,2,"[2016-08-17 09:40:00,2016-08-17 10:00:00)",60.12
A,2,"[2016-08-17 17:00:00,2016-08-17 17:20:00)",52.23
A,2,"[2016-08-17 17:20:00,2016-08-17 17:40:00)",52.38
A,2,"[2016-08-17 17:40:00,2016-08-17 18:00:00)",65.75
A,2,"[2016-08-17 18:00:00,2016-08-17 18:20:00)",66.48
A,2,"[2016-08-17 18:20:00,2016-08-17 18:40:00)",35.39
A,2,"[2016-08-17 18:40:00,2016-08-17 19:00:00)",61.01
A,2,"[2016-08-18 08:00:00,2016-08-18 08:20:00)",61.15
A,2,"[2016-08-18 08:20:00,2016-08-18 08:40:00)",67.35
A,2,"[2016-08-18 08:40:00,2016-08-18 09:00:00)",80
A,2,"[2016-08-18 09:00:00,2016-08-18 09:20:00)",88.96
A,2,"[2016-08-18 09:20:00,2016-08-18 09:40:00)",82.85
A,2,"[2016-08-18 09:40:00,2016-08-18 10:00:00)",71.41
A,2,"[2016-08-18 17:00:00,2016-08-18 17:20:00)",63.04
A,2,"[2016-08-18 17:20:00,2016-08-18 17:40:00)",60.84
A,2,"[2016-08-18 17:40:00,2016-08-18 18:00:00)",53.87
A,2,"[2016-08-18 18:00:00,2016-08-18 18:20:00)",63.77
A,2,"[2016-08-18 18:20:00,2016-08-18 18:40:00)",52.18
A,2,"[2016-08-18 18:40:00,2016-08-18 19:00:00)",81.77
A,2,"[2016-08-19 08:00:00,2016-08-19 08:20:00)",65.33
A,2,"[2016-08-19 08:20:00,2016-08-19 08:40:00)",74.57
A,2,"[2016-08-19 08:40:00,2016-08-19 09:00:00)",77.09
A,2,"[2016-08-19 09:00:00,2016-08-19 09:20:00)",18.54
A,2,"[2016-08-19 09:20:00,2016-08-19 09:40:00)",108.95
A,2,"[2016-08-19 09:40:00,2016-08-19 10:00:00)",84.76
